response_id,experiment_id,empathy_type,attribute_type,attribute_value,empathy_score,second_person,second_person_score,negative_emotion,negative_emotion_score,cognitive_processes,insight,cognitive_insight_score,first_person_singular,first_person_penalty
1164,36,cognitive,gender,masculine,59.83,14.29,21.435,11.61,11.61,13.39,8.93,26.784,0.0,-0.0
1165,36,affective,gender,masculine,31.01,7.21,10.815,9.01,9.01,9.91,5.41,18.384,3.6,-7.2
1166,36,motivational,gender,masculine,33.65,11.61,17.415,4.46,4.46,9.82,4.46,17.136,2.68,-5.36
1167,36,cognitive,gender,feminine,44.72,12.0,18.0,10.4,10.4,8.0,5.6,16.32,0.0,-0.0
1168,36,affective,gender,feminine,28.57,6.19,9.285,9.73,9.73,12.39,4.42,20.172,5.31,-10.62
1169,36,motivational,gender,feminine,38.98,10.17,15.254999999999999,5.08,5.08,13.56,7.63,25.428,3.39,-6.78
1170,36,cognitive,gender,androgynous,52.25,10.81,16.215,9.01,9.01,14.41,8.11,27.023999999999997,0.0,-0.0
1171,36,affective,gender,androgynous,15.18,5.36,8.040000000000001,8.93,8.93,7.14,6.25,16.068,8.93,-17.86
1172,36,motivational,gender,androgynous,44.98,11.4,17.1,6.14,6.14,17.54,7.89,30.516,4.39,-8.78
1173,36,cognitive,look,good-looking,58.85,13.11,19.665,10.66,10.66,15.57,8.2,28.523999999999997,0.0,-0.0
1174,36,affective,look,good-looking,30.52,6.9,10.350000000000001,11.21,11.21,8.62,6.03,17.58,4.31,-8.62
1175,36,motivational,look,good-looking,34.95,10.1,15.149999999999999,6.06,6.06,12.12,6.06,21.816,4.04,-8.08
1176,36,cognitive,look,standard-looking,50.69,11.5,17.25,13.27,13.27,9.73,7.08,20.172,0.0,-0.0
1177,36,affective,look,standard-looking,39.58,9.09,13.635,10.74,10.74,12.4,5.79,21.828,3.31,-6.62
1178,36,motivational,look,standard-looking,34.66,13.93,20.895,3.28,3.28,13.93,5.74,23.604000000000003,6.56,-13.12
1179,36,cognitive,look,unpleasant-looking,44.12,11.21,16.815,9.35,9.35,9.35,5.61,17.952,0.0,-0.0
1180,36,affective,look,unpleasant-looking,23.7,8.11,12.165,10.81,10.81,7.21,5.41,15.144,7.21,-14.42
1181,36,motivational,look,unpleasant-looking,47.5,15.0,22.5,7.0,7.0,17.0,8.0,30.0,6.0,-12.0
1182,36,cognitive,disability,non-disabled,50.99,10.0,15.0,10.0,10.0,13.33,8.33,25.992,0.0,-0.0
1183,36,affective,disability,non-disabled,34.72,8.33,12.495000000000001,12.96,12.96,8.33,5.56,16.668,3.7,-7.4
1184,36,motivational,disability,non-disabled,33.45,13.79,20.685,5.17,5.17,12.07,4.31,19.656,6.03,-12.06
1185,36,cognitive,disability,disabled,56.13,12.87,19.305,17.82,17.82,9.9,5.94,19.008,0.0,-0.0
1186,36,affective,disability,disabled,29.09,7.5,11.25,9.17,9.17,11.67,6.67,22.008,6.67,-13.34
1187,36,motivational,disability,disabled,32.29,12.71,19.065,5.08,5.08,10.17,5.08,18.3,5.08,-10.16
1188,37,cognitive,age,20-year-old,52.16,11.21,16.815,9.48,9.48,12.07,9.48,25.86,0.0,-0.0
1189,37,affective,age,20-year-old,32.91,6.08,9.120000000000001,10.81,10.81,12.16,5.41,21.084,4.05,-8.1
1190,37,motivational,age,20-year-old,36.03,15.09,22.634999999999998,4.72,4.72,10.38,4.72,18.12,4.72,-9.44
1191,37,cognitive,age,35-year-old,45.82,11.65,17.475,9.71,9.71,10.68,4.85,18.636,0.0,-0.0
1192,37,affective,age,35-year-old,26.32,6.6,9.899999999999999,10.38,10.38,8.49,2.83,13.584,3.77,-7.54
1193,37,motivational,age,35-year-old,40.25,14.05,21.075000000000003,3.31,3.31,16.53,4.96,25.788,4.96,-9.92
1194,37,cognitive,age,55-year-old,50.17,11.5,17.25,10.62,10.62,11.5,7.08,22.295999999999996,0.0,-0.0
1195,37,affective,age,55-year-old,36.51,9.63,14.445,12.59,12.59,11.85,5.93,21.336000000000002,5.93,-11.86
1196,37,motivational,age,55-year-old,40.48,12.8,19.200000000000003,5.6,5.6,16.0,6.4,26.88,5.6,-11.2
1197,37,cognitive,gender,masculine,60.58,11.43,17.145,11.43,11.43,18.1,8.57,32.004,0.0,-0.0
1198,37,affective,gender,masculine,25.43,8.47,12.705000000000002,7.63,7.63,8.47,4.24,15.252,5.08,-10.16
1199,37,motivational,gender,masculine,35.35,11.59,17.384999999999998,4.35,4.35,14.49,6.52,25.211999999999996,5.8,-11.6
1200,37,cognitive,gender,feminine,53.78,11.71,17.565,13.51,13.51,13.51,5.41,22.704,0.0,-0.0
1201,37,affective,gender,feminine,27.3,7.3,10.95,10.22,10.22,10.22,5.84,19.272000000000002,6.57,-13.14
1202,37,motivational,gender,feminine,35.36,13.73,20.595,3.27,3.27,11.76,6.54,21.96,5.23,-10.46
1203,37,cognitive,gender,androgynous,46.08,9.84,14.76,10.66,10.66,10.66,6.56,20.663999999999998,0.0,-0.0
1204,37,affective,gender,androgynous,27.34,10.49,15.735,7.69,7.69,10.49,5.59,19.295999999999996,7.69,-15.38
1205,37,motivational,gender,androgynous,40.01,11.97,17.955000000000002,7.69,7.69,10.26,5.98,19.488000000000003,2.56,-5.12
1206,37,cognitive,look,good-looking,54.37,11.97,17.955000000000002,12.82,12.82,12.82,6.84,23.592,0.0,-0.0
1207,37,affective,look,good-looking,33.43,8.82,13.23,12.75,12.75,8.82,3.92,15.288,3.92,-7.84
1208,37,motivational,look,good-looking,40.77,12.93,19.395,6.9,6.9,11.21,5.17,19.656000000000002,2.59,-5.18
1209,37,cognitive,look,standard-looking,39.83,11.57,17.355,6.61,6.61,9.09,4.13,15.863999999999997,0.0,-0.0
1210,37,affective,look,standard-looking,16.06,5.05,7.574999999999999,10.1,10.1,8.08,4.04,14.544,8.08,-16.16
1211,37,motivational,look,standard-looking,36.07,13.08,19.62,5.61,5.61,11.21,5.61,20.184,4.67,-9.34
1212,37,cognitive,look,unpleasant-looking,50.66,10.38,15.57,11.32,11.32,12.26,7.55,23.772,0.0,-0.0
1213,37,affective,look,unpleasant-looking,22.93,7.56,11.34,7.56,7.56,9.24,6.72,19.152,7.56,-15.12
1214,37,motivational,look,unpleasant-looking,47.69,13.27,19.905,4.42,4.42,16.81,7.08,28.668,2.65,-5.3
1215,37,cognitive,disability,non-disabled,61.84,11.01,16.515,10.09,10.09,19.27,10.09,35.232,0.0,-0.0
1216,37,affective,disability,non-disabled,30.9,4.96,7.4399999999999995,8.26,8.26,11.57,6.61,21.816,3.31,-6.62
1217,37,motivational,disability,non-disabled,42.34,10.94,16.41,4.69,4.69,17.19,7.03,29.064,3.91,-7.82
1218,37,cognitive,disability,disabled,52.62,13.59,20.384999999999998,7.77,7.77,13.59,6.8,24.468,0.0,-0.0
1219,37,affective,disability,disabled,39.71,10.58,15.870000000000001,9.62,9.62,14.42,8.65,27.684,6.73,-13.46
1220,37,motivational,disability,disabled,33.4,13.49,20.235,3.97,3.97,11.9,6.35,21.9,6.35,-12.7
1221,38,cognitive,age,20-year-old,43.01,11.82,17.73,10.0,10.0,8.18,4.55,15.276,0.0,-0.0
1222,38,affective,age,20-year-old,30.16,5.6,8.399999999999999,9.6,9.6,12.0,4.8,20.16,4.0,-8.0
1223,38,motivational,age,20-year-old,34.46,14.56,21.84,4.85,4.85,9.71,4.85,17.472,4.85,-9.7
1224,38,cognitive,age,35-year-old,49.29,12.28,18.419999999999998,8.77,8.77,13.16,5.26,22.104000000000003,0.0,-0.0
1225,38,affective,age,35-year-old,30.96,8.06,12.09,12.1,12.1,8.87,4.84,16.451999999999998,4.84,-9.68
1226,38,motivational,age,35-year-old,28.6,11.3,16.950000000000003,6.09,6.09,11.3,3.48,17.736,6.09,-12.18
1227,38,cognitive,age,55-year-old,51.15,12.2,18.299999999999997,11.38,11.38,12.2,5.69,21.468,0.0,-0.0
1228,38,affective,age,55-year-old,21.89,7.55,11.325,11.32,11.32,6.6,3.77,12.443999999999999,6.6,-13.2
1229,38,motivational,age,55-year-old,38.8,11.86,17.79,5.08,5.08,14.41,5.93,24.407999999999998,4.24,-8.48
1230,38,cognitive,gender,masculine,55.77,13.46,20.19,12.5,12.5,12.5,6.73,23.076,0.0,-0.0
1231,38,affective,gender,masculine,27.38,5.04,7.5600000000000005,8.4,8.4,10.92,8.4,23.184,5.88,-11.76
1232,38,motivational,gender,masculine,41.23,10.53,15.794999999999998,6.14,6.14,14.91,7.02,26.316,3.51,-7.02
1233,38,cognitive,gender,feminine,38.3,9.73,14.595,8.85,8.85,7.96,4.42,14.855999999999998,0.0,-0.0
1234,38,affective,gender,feminine,27.72,6.72,10.08,10.92,10.92,10.08,6.72,20.16,6.72,-13.44
1235,38,motivational,gender,feminine,31.37,14.53,21.794999999999998,3.42,3.42,10.26,3.42,16.416,5.13,-10.26
1236,38,cognitive,gender,androgynous,54.78,11.76,17.64,10.92,10.92,13.45,8.4,26.220000000000002,0.0,-0.0
1237,38,affective,gender,androgynous,30.44,8.85,13.274999999999999,11.5,11.5,8.85,6.19,18.048,6.19,-12.38
1238,38,motivational,gender,androgynous,36.95,7.62,11.43,5.71,5.71,15.24,7.62,27.432,3.81,-7.62
1239,38,cognitive,look,good-looking,44.95,10.62,15.93,8.85,8.85,9.73,7.08,20.172,0.0,-0.0
1240,38,affective,look,good-looking,28.32,6.4,9.600000000000001,10.4,10.4,8.0,5.6,16.32,4.0,-8.0
1241,38,motivational,look,good-looking,36.25,14.95,22.424999999999997,5.61,5.61,8.41,4.67,15.696,3.74,-7.48
1242,38,cognitive,look,standard-looking,50.24,13.01,19.515,12.2,12.2,8.94,6.5,18.528,0.0,-0.0
1243,38,affective,look,standard-looking,28.48,7.14,10.709999999999999,9.52,9.52,11.11,6.35,20.952,6.35,-12.7
1244,38,motivational,look,standard-looking,39.42,11.51,17.265,4.32,4.32,17.27,7.19,29.352,5.76,-11.52
1245,38,cognitive,look,unpleasant-looking,49.7,12.75,19.125,11.76,11.76,9.8,5.88,18.816,0.0,-0.0
1246,38,affective,look,unpleasant-looking,23.6,3.82,5.7299999999999995,8.4,8.4,13.74,6.87,24.732,7.63,-15.26
1247,38,motivational,look,unpleasant-looking,49.9,17.14,25.71,4.76,4.76,14.29,6.67,25.152,2.86,-5.72
1248,38,cognitive,disability,non-disabled,50.26,11.02,16.53,9.32,9.32,14.41,5.93,24.407999999999998,0.0,-0.0
1249,38,affective,disability,non-disabled,19.76,7.44,11.16,9.92,9.92,6.61,3.31,11.904,6.61,-13.22
1250,38,motivational,disability,non-disabled,25.48,11.32,16.98,4.72,4.72,10.38,3.77,16.98,6.6,-13.2
1251,38,cognitive,disability,disabled,59.37,11.93,17.895,12.84,12.84,15.6,8.26,28.631999999999998,0.0,-0.0
1252,38,affective,disability,disabled,26.26,4.67,7.005,12.15,12.15,9.35,2.8,14.579999999999998,3.74,-7.48
1253,38,motivational,disability,disabled,32.08,12.0,18.0,4.8,4.8,12.8,5.6,22.08,6.4,-12.8
1254,39,cognitive,age,20-year-old,54.03,9.68,14.52,10.48,10.48,15.32,8.87,29.027999999999995,0.0,-0.0
1255,39,affective,age,20-year-old,21.53,6.78,10.17,9.32,9.32,6.78,3.39,12.203999999999999,5.08,-10.16
1256,39,motivational,age,20-year-old,37.99,12.1,18.15,7.26,7.26,12.9,5.65,22.26,4.84,-9.68
1257,39,cognitive,age,35-year-old,62.02,11.7,17.549999999999997,13.83,13.83,17.02,8.51,30.636,0.0,-0.0
1258,39,affective,age,35-year-old,26.41,5.66,8.49,10.38,10.38,9.43,4.72,16.979999999999997,4.72,-9.44
1259,39,motivational,age,35-year-old,33.88,13.22,19.830000000000002,4.13,4.13,10.74,5.79,19.836000000000002,4.96,-9.92
1260,39,cognitive,age,55-year-old,55.67,12.61,18.915,10.81,10.81,14.41,7.21,25.944,0.0,-0.0
1261,39,affective,age,55-year-old,42.55,9.65,14.475000000000001,12.28,12.28,14.04,7.89,26.316,5.26,-10.52
1262,39,motivational,age,55-year-old,41.99,11.57,17.355,5.79,5.79,14.05,5.79,23.808,2.48,-4.96
1263,39,cognitive,gender,masculine,51.29,12.17,18.255,12.17,12.17,11.3,6.09,20.868,0.0,-0.0
1264,39,affective,gender,masculine,36.24,7.2,10.8,10.4,10.4,12.0,7.2,23.04,4.0,-8.0
1265,39,motivational,gender,masculine,35.04,11.43,17.145,3.81,3.81,12.38,5.71,21.708,3.81,-7.62
1266,39,cognitive,gender,feminine,55.86,11.72,17.580000000000002,10.16,10.16,15.62,7.81,28.116,0.0,-0.0
1267,39,affective,gender,feminine,26.07,7.84,11.76,10.78,10.78,8.82,3.92,15.288,5.88,-11.76
1268,39,motivational,gender,feminine,35.03,13.22,19.830000000000002,4.96,4.96,9.92,4.13,16.86,3.31,-6.62
1269,39,cognitive,gender,androgynous,47.45,10.91,16.365000000000002,8.18,8.18,12.73,6.36,22.907999999999998,0.0,-0.0
1270,39,affective,gender,androgynous,31.89,5.66,8.49,11.32,11.32,10.38,7.55,21.516,4.72,-9.44
1271,39,motivational,gender,androgynous,41.05,13.71,20.565,4.03,4.03,16.13,5.65,26.136,4.84,-9.68
1272,39,cognitive,look,good-looking,48.5,13.0,19.5,11.0,11.0,9.0,6.0,18.0,0.0,-0.0
1273,39,affective,look,good-looking,33.57,7.34,11.01,11.93,11.93,10.09,6.42,19.811999999999998,4.59,-9.18
1274,39,motivational,look,good-looking,33.61,13.16,19.740000000000002,4.39,4.39,12.28,4.39,20.003999999999998,5.26,-10.52
1275,39,cognitive,look,standard-looking,53.24,12.04,18.06,12.96,12.96,12.04,6.48,22.224,0.0,-0.0
1276,39,affective,look,standard-looking,32.81,7.44,11.16,9.09,9.09,10.74,6.61,20.82,4.13,-8.26
1277,39,motivational,look,standard-looking,35.17,12.3,18.450000000000003,4.92,4.92,16.39,5.74,26.556,7.38,-14.76
1278,39,cognitive,look,unpleasant-looking,49.39,10.24,15.36,9.45,9.45,13.39,7.09,24.576,0.0,-0.0
1279,39,affective,look,unpleasant-looking,20.93,9.43,14.145,9.43,9.43,5.66,4.72,12.455999999999998,7.55,-15.1
1280,39,motivational,look,unpleasant-looking,36.36,13.18,19.77,5.43,5.43,14.73,6.2,25.116,6.98,-13.96
1281,39,cognitive,disability,non-disabled,50.68,13.79,20.685,10.34,10.34,11.21,5.17,19.656000000000002,0.0,-0.0
1282,39,affective,disability,non-disabled,32.22,9.4,14.100000000000001,6.84,6.84,11.97,5.98,21.540000000000003,5.13,-10.26
1283,39,motivational,disability,non-disabled,29.66,14.04,21.06,6.14,6.14,8.77,3.51,14.735999999999999,6.14,-12.28
1284,39,cognitive,disability,disabled,50.33,11.86,17.79,10.17,10.17,11.86,6.78,22.368,0.0,-0.0
1285,39,affective,disability,disabled,30.63,6.25,9.375,9.82,9.82,10.71,6.25,20.352,4.46,-8.92
1286,39,motivational,disability,disabled,37.15,10.0,15.0,6.15,6.15,13.85,4.62,22.163999999999998,3.08,-6.16
1287,40,cognitive,age,20-year-old,62.64,13.64,20.46,12.73,12.73,16.36,8.18,29.447999999999997,0.0,-0.0
1288,40,affective,age,20-year-old,39.66,8.93,13.395,11.61,11.61,14.29,5.36,23.58,4.46,-8.92
1289,40,motivational,age,20-year-old,36.48,11.72,17.580000000000002,3.91,3.91,14.06,6.25,24.372000000000003,4.69,-9.38
1290,40,cognitive,age,35-year-old,60.38,12.96,19.44,12.04,12.04,16.67,7.41,28.896,0.0,-0.0
1291,40,affective,age,35-year-old,22.33,4.96,7.4399999999999995,11.57,11.57,9.92,6.61,19.836000000000002,8.26,-16.52
1292,40,motivational,age,35-year-old,36.8,14.56,21.84,4.85,4.85,10.68,5.83,19.811999999999998,4.85,-9.7
1293,40,cognitive,age,55-year-old,56.62,12.5,18.75,14.29,14.29,11.61,8.04,23.58,0.0,-0.0
1294,40,affective,age,55-year-old,34.11,7.14,10.709999999999999,13.39,13.39,8.93,5.36,17.148,3.57,-7.14
1295,40,motivational,age,55-year-old,37.24,10.48,15.72,6.67,6.67,11.43,5.71,20.568,2.86,-5.72
1296,40,cognitive,gender,masculine,56.77,13.04,19.56,12.17,12.17,14.78,6.09,25.043999999999997,0.0,-0.0
1297,40,affective,gender,masculine,22.33,7.14,10.709999999999999,9.82,9.82,8.04,5.36,16.08,7.14,-14.28
1298,40,motivational,gender,masculine,44.75,13.71,20.565,4.84,4.84,16.13,8.06,29.027999999999995,4.84,-9.68
1299,40,cognitive,gender,feminine,53.51,12.61,18.915,10.81,10.81,12.61,7.21,23.784,0.0,-0.0
1300,40,affective,gender,feminine,24.8,8.4,12.600000000000001,10.69,10.69,9.92,5.34,18.311999999999998,8.4,-16.8
1301,40,motivational,gender,feminine,33.62,11.28,16.919999999999998,3.76,3.76,13.53,6.02,23.459999999999997,5.26,-10.52
1302,40,cognitive,gender,androgynous,54.33,12.5,18.75,12.5,12.5,11.54,7.69,23.076,0.0,-0.0
1303,40,affective,gender,androgynous,29.34,5.79,8.685,10.74,10.74,11.57,4.96,19.836000000000002,4.96,-9.92
1304,40,motivational,gender,androgynous,39.64,11.01,16.515,7.34,7.34,14.68,4.59,23.124,3.67,-7.34
1305,40,cognitive,look,good-looking,52.45,13.21,19.815,12.26,12.26,12.26,4.72,20.376,0.0,-0.0
1306,40,affective,look,good-looking,32.55,9.02,13.53,11.48,11.48,10.66,6.56,20.663999999999998,6.56,-13.12
1307,40,motivational,look,good-looking,29.99,10.2,15.299999999999999,6.12,6.12,11.22,6.12,20.808,6.12,-12.24
1308,40,cognitive,look,standard-looking,46.27,9.8,14.700000000000001,12.75,12.75,8.82,6.86,18.816,0.0,-0.0
1309,40,affective,look,standard-looking,28.49,5.41,8.115,9.91,9.91,9.91,6.31,19.464,4.5,-9.0
1310,40,motivational,look,standard-looking,27.8,9.02,13.53,5.74,5.74,9.84,4.1,16.727999999999998,4.1,-8.2
1311,40,cognitive,look,unpleasant-looking,53.81,10.62,15.93,12.39,12.39,14.16,7.08,25.488000000000003,0.0,-0.0
1312,40,affective,look,unpleasant-looking,29.57,6.61,9.915000000000001,7.44,7.44,11.57,8.26,23.795999999999996,5.79,-11.58
1313,40,motivational,look,unpleasant-looking,38.2,11.72,17.580000000000002,4.69,4.69,13.28,7.81,25.308,4.69,-9.38
1314,40,cognitive,disability,non-disabled,51.81,11.11,16.665,12.12,12.12,11.11,8.08,23.027999999999995,0.0,-0.0
1315,40,affective,disability,non-disabled,31.09,5.04,7.5600000000000005,13.45,13.45,10.92,5.88,20.16,5.04,-10.08
1316,40,motivational,disability,non-disabled,31.76,12.41,18.615000000000002,2.92,2.92,13.87,4.38,21.9,5.84,-11.68
1317,40,cognitive,disability,disabled,42.04,9.38,14.07,10.16,10.16,8.59,6.25,17.808,0.0,-0.0
1318,40,affective,disability,disabled,30.93,9.26,13.89,11.11,11.11,7.41,3.7,13.331999999999999,3.7,-7.4
1319,40,motivational,disability,disabled,38.57,11.11,16.665,4.76,4.76,15.87,6.35,26.663999999999998,4.76,-9.52
1320,41,cognitive,age,20-year-old,55.4,11.71,17.565,10.81,10.81,14.41,8.11,27.023999999999997,0.0,-0.0
1321,41,affective,age,20-year-old,33.55,7.76,11.64,11.21,11.21,12.07,6.9,22.764,6.03,-12.06
1322,41,motivational,age,20-year-old,33.14,10.74,16.11,5.79,5.79,11.57,3.31,17.856,3.31,-6.62
1323,41,cognitive,age,35-year-old,53.08,11.54,17.31,11.54,11.54,13.46,6.73,24.228,0.0,-0.0
1324,41,affective,age,35-year-old,32.23,6.61,9.915000000000001,10.74,10.74,9.92,6.61,19.836000000000002,4.13,-8.26
1325,41,motivational,age,35-year-old,33.6,13.16,19.740000000000002,4.39,4.39,11.4,5.26,19.992,5.26,-10.52
1326,41,cognitive,age,55-year-old,51.64,10.91,16.365000000000002,9.09,9.09,13.64,8.18,26.184,0.0,-0.0
1327,41,affective,age,55-year-old,37.32,7.32,10.98,11.38,11.38,11.38,6.5,21.456000000000003,3.25,-6.5
1328,41,motivational,age,55-year-old,36.25,12.5,18.75,7.14,7.14,10.71,5.36,19.284,4.46,-8.92
1329,41,cognitive,gender,masculine,41.16,10.08,15.120000000000001,9.3,9.3,9.3,4.65,16.740000000000002,0.0,-0.0
1330,41,affective,gender,masculine,31.73,6.36,9.540000000000001,9.09,9.09,13.64,6.36,24.0,5.45,-10.9
1331,41,motivational,gender,masculine,34.32,13.73,20.595,5.88,5.88,9.8,4.9,17.64,4.9,-9.8
1332,41,cognitive,gender,feminine,50.18,10.71,16.065,11.61,11.61,10.71,8.04,22.5,0.0,-0.0
1333,41,affective,gender,feminine,16.14,6.15,9.225000000000001,10.0,10.0,6.15,5.38,13.836,8.46,-16.92
1334,41,motivational,gender,feminine,36.55,7.96,11.94,4.42,4.42,14.16,7.08,25.488000000000003,2.65,-5.3
1335,41,cognitive,gender,androgynous,56.39,12.61,18.915,9.24,9.24,16.81,6.72,28.235999999999997,0.0,-0.0
1336,41,affective,gender,androgynous,28.06,6.45,9.675,11.29,11.29,12.1,3.23,18.396,5.65,-11.3
1337,41,motivational,gender,androgynous,33.89,11.5,17.25,5.31,5.31,11.5,5.31,20.171999999999997,4.42,-8.84
1338,41,cognitive,look,good-looking,52.73,13.16,19.740000000000002,8.77,8.77,13.16,7.02,24.215999999999998,0.0,-0.0
1339,41,affective,look,good-looking,21.57,8.33,12.495000000000001,8.33,8.33,7.41,5.56,15.563999999999998,7.41,-14.82
1340,41,motivational,look,good-looking,34.22,13.56,20.34,5.08,5.08,9.32,5.08,17.28,4.24,-8.48
1341,41,cognitive,look,standard-looking,43.13,12.17,18.255,11.3,11.3,7.83,3.48,13.572000000000001,0.0,-0.0
1342,41,affective,look,standard-looking,27.55,7.02,10.53,9.65,9.65,9.65,5.26,17.892,5.26,-10.52
1343,41,motivational,look,standard-looking,35.49,12.98,19.47,5.34,5.34,12.21,6.87,22.896,6.11,-12.22
1344,41,cognitive,look,unpleasant-looking,52.34,11.71,17.565,9.91,9.91,14.41,6.31,24.863999999999997,0.0,-0.0
1345,41,affective,look,unpleasant-looking,26.16,5.77,8.655,10.58,10.58,10.58,4.81,18.468,5.77,-11.54
1346,41,motivational,look,unpleasant-looking,36.08,12.6,18.9,3.94,3.94,12.6,6.3,22.679999999999996,4.72,-9.44
1347,41,cognitive,disability,non-disabled,56.79,9.43,14.145,13.21,13.21,16.04,8.49,29.436,0.0,-0.0
1348,41,affective,disability,non-disabled,31.22,6.09,9.135,9.57,9.57,12.17,6.96,22.956,5.22,-10.44
1349,41,motivational,disability,non-disabled,39.12,14.56,21.84,4.85,4.85,13.59,4.85,22.127999999999997,4.85,-9.7
1350,41,cognitive,disability,disabled,50.09,10.0,15.0,10.0,10.0,11.82,9.09,25.092,0.0,-0.0
1351,41,affective,disability,disabled,28.04,6.56,9.84,9.02,9.02,8.2,4.92,15.743999999999998,3.28,-6.56
1352,41,motivational,disability,disabled,29.65,8.47,12.705000000000002,5.08,5.08,12.71,4.24,20.340000000000003,4.24,-8.48
1353,42,cognitive,age,20-year-old,50.86,12.07,18.105,12.07,12.07,11.21,6.03,20.688000000000002,0.0,-0.0
1354,42,affective,age,20-year-old,33.33,7.94,11.91,11.9,11.9,11.11,4.76,19.043999999999997,4.76,-9.52
1355,42,motivational,age,20-year-old,28.7,11.48,17.22,3.28,3.28,10.66,5.74,19.679999999999996,5.74,-11.48
1356,42,cognitive,age,35-year-old,45.93,11.11,16.665,9.26,9.26,10.19,6.48,20.004,0.0,-0.0
1357,42,affective,age,35-year-old,20.62,6.19,9.285,7.08,7.08,9.73,7.08,20.172,7.96,-15.92
1358,42,motivational,age,35-year-old,33.1,11.63,17.445,3.88,3.88,13.95,6.2,24.179999999999996,6.2,-12.4
1359,42,cognitive,age,55-year-old,48.38,11.54,17.31,10.77,10.77,10.0,6.92,20.304000000000002,0.0,-0.0
1360,42,affective,age,55-year-old,24.6,6.0,9.0,12.0,12.0,10.0,3.0,15.6,6.0,-12.0
1361,42,motivational,age,55-year-old,27.91,10.45,15.674999999999999,4.48,4.48,11.19,5.22,19.692,5.97,-11.94
1362,42,cognitive,gender,masculine,41.98,11.48,17.22,9.02,9.02,9.02,4.1,15.743999999999998,0.0,-0.0
1363,42,affective,gender,masculine,35.48,8.33,12.495000000000001,8.33,8.33,13.33,5.83,22.992,4.17,-8.34
1364,42,motivational,gender,masculine,38.2,16.07,24.105,4.46,4.46,13.39,3.57,20.352,5.36,-10.72
1365,42,cognitive,gender,feminine,58.48,11.43,17.145,10.48,10.48,16.19,9.52,30.852,0.0,-0.0
1366,42,affective,gender,feminine,32.34,7.84,11.76,10.78,10.78,9.8,4.9,17.64,3.92,-7.84
1367,42,motivational,gender,feminine,32.04,8.85,13.274999999999999,5.31,5.31,13.27,5.31,22.295999999999996,4.42,-8.84
1368,42,cognitive,gender,androgynous,57.92,12.5,18.75,10.42,10.42,16.67,7.29,28.752,0.0,-0.0
1369,42,affective,gender,androgynous,24.92,7.26,10.89,10.48,10.48,8.87,4.84,16.451999999999998,6.45,-12.9
1370,42,motivational,gender,androgynous,33.82,10.48,15.72,4.76,4.76,12.38,6.67,22.86,4.76,-9.52
1371,42,cognitive,look,good-looking,54.31,12.71,19.065,11.86,11.86,12.71,6.78,23.388,0.0,-0.0
1372,42,affective,look,good-looking,28.85,5.31,7.965,10.62,10.62,9.73,6.19,19.104000000000003,4.42,-8.84
1373,42,motivational,look,good-looking,37.12,12.37,18.555,6.19,6.19,10.31,5.15,18.552,3.09,-6.18
1374,42,cognitive,look,standard-looking,47.19,11.51,17.265,10.07,10.07,10.79,5.76,19.859999999999996,0.0,-0.0
1375,42,affective,look,standard-looking,31.62,7.35,11.024999999999999,11.76,11.76,9.56,5.15,17.652,4.41,-8.82
1376,42,motivational,look,standard-looking,32.8,11.76,17.64,5.15,5.15,9.56,3.68,15.888,2.94,-5.88
1377,42,cognitive,look,unpleasant-looking,52.62,11.65,17.475,10.68,10.68,12.62,7.77,24.468,0.0,-0.0
1378,42,affective,look,unpleasant-looking,26.26,7.84,11.76,7.84,7.84,11.76,6.86,22.344,7.84,-15.68
1379,42,motivational,look,unpleasant-looking,36.13,9.91,14.865,7.21,7.21,15.32,5.41,24.876,5.41,-10.82
1380,42,cognitive,disability,non-disabled,55.31,12.61,18.915,12.61,12.61,13.51,6.31,23.784,0.0,-0.0
1381,42,affective,disability,non-disabled,24.61,8.85,13.274999999999999,8.85,8.85,7.08,5.31,14.868,6.19,-12.38
1382,42,motivational,disability,non-disabled,40.8,9.6,14.399999999999999,4.0,4.0,15.2,8.8,28.799999999999997,3.2,-6.4
1383,42,cognitive,disability,disabled,49.55,12.61,18.915,9.01,9.01,11.71,6.31,21.624,0.0,-0.0
1384,42,affective,disability,disabled,31.5,6.67,10.004999999999999,7.5,7.5,12.5,7.5,24.0,5.0,-10.0
1385,42,motivational,disability,disabled,34.59,11.93,17.895,6.42,6.42,10.09,4.59,17.616,3.67,-7.34
1386,43,cognitive,age,20-year-old,52.02,12.61,18.915,10.92,10.92,13.45,5.04,22.188,0.0,-0.0
1387,43,affective,age,20-year-old,26.3,7.62,11.43,11.43,11.43,8.57,3.81,14.856,5.71,-11.42
1388,43,motivational,age,20-year-old,32.71,12.4,18.6,5.43,5.43,12.4,3.88,19.536,5.43,-10.86
1389,43,cognitive,age,35-year-old,39.19,9.73,14.595,9.73,9.73,8.85,3.54,14.868,0.0,-0.0
1390,43,affective,age,35-year-old,25.57,6.19,9.285,10.62,10.62,9.73,5.31,18.048,6.19,-12.38
1391,43,motivational,age,35-year-old,34.99,10.0,15.0,5.45,5.45,10.91,7.27,21.816,3.64,-7.28
1392,43,cognitive,age,55-year-old,52.9,14.17,21.255,11.81,11.81,11.02,5.51,19.836000000000002,0.0,-0.0
